sci_data_set_name,sci_targname,sci_ra,sci_dec,sci_refnum,sci_start_time,sci_stop_time,sci_actual_duration,sci_instrume,sci_aper_1234,sci_spec_1234,sci_central_wavelength,sci_pep_id,sci_pi_last_name,sci_release_date,sci_preview_name,scp_scan_type,sci_hlsp
J9OP17010,SDSSJ1020+1122,155.1105464685,11.37807704866,40,2006-12-17T15:05:51.267000,2006-12-17T16:39:12.313000,2096.0,ACS   ,WFC1,CLEAR1L;F814W,8045.22335,10886,BOLTON,2006-12-18T06:17:03,J9OP17010,,
J9OP18010,SDSSJ1023+4230,155.8843671514,42.50050359386,40,2006-10-14T22:22:57.197000,2006-10-14T23:06:14.217000,2128.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1787,10886,BOLTON,2006-10-15T06:59:51,J9OP18010,,
J9OP19010,SDSSJ1029+0420,157.3455472801,4.333826039262,40,2006-11-02T03:08:45.200000,2006-11-02T04:56:21.223000,2088.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1914,10886,BOLTON,2006-11-02T23:41:33,J9OP19010,,
J9EM86O8Q,SDSSJ1029+6115,157.36475,61.25141666667,27,2006-12-27T08:18:10.273000,2006-12-27T08:25:11.290000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8045.23,10587,BOLTON,2007-12-27T22:58:49.480000,J9EM86O8Q,,
J9OP20010,SDSSJ1032+5322,158.1492770651,53.37637590526,40,2006-10-03T22:41:35.167000,2006-10-03T22:50:35.320000,0.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1709,10886,BOLTON,2006-10-04T02:26:13,J9OP20010,,
J9OPB0010,SDSSJ1032+5322-COPY,158.1492723325,53.37635648986,40,2006-12-05T10:10:37.280000,2006-12-05T11:52:54.297000,2156.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2148,10886,BOLTON,2006-12-06T03:36:31,J9OPB0010,,
U9OP5101M,SDSSJ1038-0024,159.7328693963,-0.4024126283476,40,2007-12-12T21:13:17.157000,2007-12-12T21:19:57.157000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-12-13T11:59:44,U9OP5101M,,
U9OP5102M,SDSSJ1038-0024,159.7330161399,-0.4024634225344,40,2007-12-12T21:25:17.157000,2007-12-12T21:31:57.157000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-12-13T11:32:10,U9OP5102M,,
U9OP5103M,SDSSJ1038-0024,159.7331030575,-0.4025921018378,40,2007-12-12T21:37:17.157000,2007-12-12T21:43:57.157000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-12-13T11:33:43,U9OP5103M,,
U9OP5104M,SDSSJ1038-0024,159.7329563139,-0.4025413076525,40,2007-12-12T21:49:17.157000,2007-12-12T21:55:57.157000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-12-13T11:34:27,U9OP5104M,,
J9EM07U4Q,SDSSJ1039+0513,159.7675833333,5.226583333333,27,2006-02-18T23:54:47.793000,2006-02-19T00:01:48.840000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.894,10587,BOLTON,2007-02-19T15:34:34.617000,J9EM07U4Q,,
J9EM0GQYQ,SDSSJ1039+0933,159.99075,9.564194444444,27,2006-01-21T08:15:21.780000,2006-01-21T08:22:22.827000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2598,10587,BOLTON,2007-01-21T15:18:59.760000,J9EM0GQYQ,,
J9EM0GQZQ,SDSSJ1039+0933,159.99075,9.564194444444,27,2006-01-21T08:24:59.763000,2006-01-21T08:32:00.813000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.874,10587,BOLTON,2007-01-21T15:28:49.537000,J9EM0GQZQ,,
J9OP22010,SDSSJ1046+4151,161.5288258588,41.85446979762,40,2006-11-17T02:54:12.217000,2006-11-17T04:35:09.263000,2128.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2018,10886,BOLTON,2006-11-17T12:52:17,J9OP22010,,
J9EM0SEDQ,SDSSJ1100+5329,165.101625,53.48713888889,27,2005-10-18T05:19:20.227000,2005-10-18T05:26:21.157000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2461,10587,BOLTON,2006-10-18T08:55:03.600000,J9EM0SEDQ,,
J9EM0SEEQ,SDSSJ1100+5329,165.101625,53.48713888889,27,2005-10-18T05:28:58.217000,2005-10-18T05:35:59.147000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8076,10587,BOLTON,2006-10-18T15:24:25.437000,J9EM0SEEQ,,
J9OP23010,SDSSJ1103+5322,165.7841551751,53.37451843605,40,2006-10-03T21:07:01.183000,2006-10-03T21:50:46.200000,2156.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1709,10886,BOLTON,2006-10-04T02:26:10,J9OP23010,,
J9EM25AEQ,SDSSJ1106+5228,166.6923333333,52.47713888889,27,2005-10-16T05:21:30.510000,2005-10-16T05:28:31.557000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2461,10587,BOLTON,2006-10-16T12:16:57.310000,J9EM25AEQ,,
J9EM25AFQ,SDSSJ1106+5228,166.6923333333,52.47713888889,27,2005-10-16T05:31:08.493000,2005-10-16T05:38:09.543000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8062,10587,BOLTON,2006-10-16T12:17:03.490000,J9EM25AFQ,,
J9EM68KKQ,SDSSJ1108+0252,167.07375,2.878138888889,27,2006-02-02T11:20:08.817000,2006-02-02T11:27:09.863000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2612,10587,BOLTON,2007-02-02T18:18:05.533000,J9EM68KKQ,,
J9EM68KLQ,SDSSJ1108+0252,167.07375,2.878138888889,27,2006-02-02T11:29:46.800000,2006-02-02T11:36:47.847000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8823,10587,BOLTON,2007-02-03T03:10:25.453000,J9EM68KLQ,,
J9EM0LD8Q,SDSSJ1112+0826,168.2108333333,8.436222222222,27,2006-02-28T02:54:21.807000,2006-02-28T03:01:22.857000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9004,10587,BOLTON,2007-02-28T08:23:04.463000,J9EM0LD8Q,,
J9EM83CHQ,SDSSJ1134+6027,173.5245,60.45366666667,27,2006-02-07T08:42:09.807000,2006-02-07T08:49:10.857000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8857,10587,BOLTON,2007-02-07T18:50:41.180000,J9EM83CHQ,,
J9EM58F5Q,SDSSJ1136+0426,174.1505416667,4.440277777778,27,2005-12-20T05:56:12.557000,2005-12-20T06:03:13.607000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2554,10587,BOLTON,2006-12-20T10:44:12.317000,J9EM58F5Q,,
J9EM58F6Q,SDSSJ1136+0426,174.1505416667,4.440277777778,27,2005-12-20T06:05:50.573000,2005-12-20T06:12:51.620000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8516,10587,BOLTON,2006-12-20T10:54:34.700000,J9EM58F6Q,,
J9EM08ABQ,SDSSJ1140+5640,175.219625,56.679,27,2005-10-24T05:13:09.533000,2005-10-24T05:20:10.583000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2471,10587,BOLTON,2006-10-24T11:48:03.290000,J9EM08ABQ,,
J9EM08ACQ,SDSSJ1140+5640,175.219625,56.679,27,2005-10-24T05:22:47.517000,2005-10-24T05:29:48.567000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8115,10587,BOLTON,2006-10-24T11:48:09.517000,J9EM08ACQ,,
J9OP24010,SDSSJ1142+1001,175.7389212093,10.01994142014,40,2006-11-18T04:28:56.217000,2006-11-18T06:10:25.267000,2096.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2026,10886,BOLTON,2006-11-19T01:09:25,J9OP24010,,
J9EM32F4Q,SDSSJ1143-0144,175.8735,-1.741666666667,27,2006-02-13T17:54:49.807000,2006-02-13T18:01:50.857000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8906,10587,BOLTON,2007-02-14T10:17:02.380000,J9EM32F4Q,,
J9EM33ECQ,SDSSJ1152+0054,178.037375,0.9086111111111,27,2006-01-17T08:25:38.773000,2006-01-17T08:32:39.820000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2593,10587,BOLTON,2007-01-17T15:01:43.673000,J9EM33ECQ,,
J9EM33EDQ,SDSSJ1152+0054,178.037375,0.9086111111111,27,2006-01-17T08:35:16.757000,2006-01-17T08:42:17.803000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8711,10587,BOLTON,2007-01-17T19:53:31.453000,J9EM33EDQ,,
J9OP25010,SDSSJ1153+4612,178.2949056269,46.20147607825,40,2006-11-23T05:47:32.217000,2006-11-23T06:31:01.263000,2140.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2061,10886,BOLTON,2006-11-23T16:24:58,J9OP25010,,
J9OP26010,SDSSJ1159+5447,179.7726881189,54.79396368595,40,2006-12-25T03:52:52.257000,2006-12-25T04:51:35.320000,2156.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2285,10886,BOLTON,2006-12-25T19:18:55,J9OP26010,,
J9EM91UZQ,SDSSJ1203+0233,180.8536666667,2.550277777778,27,2006-03-19T09:07:52.727000,2006-03-19T09:14:53.657000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9141,10587,BOLTON,2007-03-19T14:37:56.520000,J9EM91UZQ,,
J9OP27010,SDSSJ1211+4550,182.9947398849,45.84350666398,40,2006-11-20T01:05:49.240000,2006-11-20T01:49:18.257000,2140.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2041,10886,BOLTON,2006-11-20T04:18:30,J9OP27010,,
J9EM51KSQ,SDSSJ1213+6708,183.4190833333,67.14130555556,27,2006-02-09T15:01:56.817000,2006-02-09T15:08:57.960000,0.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8877,10587,BOLTON,2007-02-09T21:48:04.023000,J9EM51KSQ,,
J9OP28010,SDSSJ1213+6708,183.4189966269,67.14140341999,40,2006-11-06T06:25:12.177000,2006-11-06T07:10:21.223000,2240.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1943,10886,BOLTON,2006-11-06T20:13:30,J9OP28010,,
J9OP29010,SDSSJ1218+0830,184.6112154085,8.513958983149,40,2007-01-18T09:26:59.307000,2007-01-18T10:09:36.357000,2088.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2456,10886,BOLTON,2007-01-18T18:35:09,J9OP29010,,
J9EM11ESQ,SDSSJ1244+0111,191.108375,1.196361111111,27,2006-01-24T11:37:07.763000,2006-01-24T11:44:08.813000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2603,10587,BOLTON,2007-01-24T17:12:54.637000,J9EM11ESQ,,
J9EM11ETQ,SDSSJ1244+0111,191.108375,1.196361111111,27,2006-01-24T11:46:45.780000,2006-01-24T11:53:46.797000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8765,10587,BOLTON,2007-01-24T17:23:13.923000,J9EM11ETQ,,
U9OP5201M,SDSSJ1306+0600,196.5445723592,6.00037334283,40,2007-03-23T11:28:16.590000,2007-03-23T11:34:56.590000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-23T22:26:33,U9OP5201M,,
U9OP5202M,SDSSJ1306+0600,196.5446845921,6.000481296837,40,2007-03-23T11:40:16.590000,2007-03-23T11:46:56.590000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-23T22:28:07,U9OP5202M,,
U9OP5203M,SDSSJ1306+0600,196.5448395077,6.000500689178,40,2007-03-23T11:52:16.590000,2007-03-23T11:58:56.590000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-23T22:28:39,U9OP5203M,,
U9OP5204M,SDSSJ1306+0600,196.5447272748,6.000392735203,40,2007-03-23T12:58:16.590000,2007-03-23T13:04:56.590000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-23T22:30:45,U9OP5204M,,
J9EM75FXQ,SDSSJ1313+0506,198.3612916667,5.115888888889,27,2006-04-10T11:53:10.887000,2006-04-10T12:00:11.937000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9292,10587,BOLTON,2007-04-11T17:05:21.023000,J9EM75FXQ,,
U9OP5301M,SDSSJ1313+4615,198.2537061264,46.24158315364,40,2007-03-20T08:10:16.587000,2007-03-20T08:16:56.587000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-20T20:33:19,U9OP5301M,,
U9OP5302M,SDSSJ1313+4615,198.2537327719,46.24173733874,40,2007-03-20T08:22:16.587000,2007-03-20T08:28:56.587000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-20T20:35:18,U9OP5302M,,
U9OP5303M,SDSSJ1313+4615,198.2538878492,46.24184962958,40,2007-03-20T08:34:16.587000,2007-03-20T08:40:56.587000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-20T20:36:50,U9OP5303M,,
U9OP5304M,SDSSJ1313+4615,198.2538612032,46.24169544452,40,2007-03-20T09:46:16.587000,2007-03-20T09:52:56.587000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-20T20:37:21,U9OP5304M,,
U9OP5401M,SDSSJ1318-0313,199.6504301761,-3.22450838701,40,2007-03-23T14:34:16.590000,2007-03-23T14:40:56.590000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-23T22:31:59,U9OP5401M,,
U9OP5402M,SDSSJ1318-0313,199.650582435,-3.224476713238,40,2007-03-23T14:46:16.590000,2007-03-23T14:52:56.590000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-23T22:33:27,U9OP5402M,,
U9OP5403M,SDSSJ1318-0313,199.6507232766,-3.224542584911,40,2007-03-23T14:58:16.590000,2007-03-23T15:04:56.590000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-23T22:34:28,U9OP5403M,,
U9OP5404M,SDSSJ1318-0313,199.6505710176,-3.224574258705,40,2007-03-23T15:10:16.590000,2007-03-23T15:16:56.590000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-23T22:35:36,U9OP5404M,,
U9OP5501M,SDSSJ1319+1504,199.8862723169,15.06038858128,40,2007-04-17T17:17:16.627000,2007-04-17T17:23:56.627000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-19T06:13:55,U9OP5501M,,
U9OP5502M,SDSSJ1319+1504,199.8862112608,15.06053223539,40,2007-04-17T17:29:16.627000,2007-04-17T17:35:56.627000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-19T06:14:58,U9OP5502M,,
U9OP5503M,SDSSJ1319+1504,199.8862516743,15.06068253402,40,2007-04-17T17:41:16.627000,2007-04-17T17:47:56.627000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-19T17:55:09,U9OP5503M,,
U9OP5504M,SDSSJ1319+1504,199.8863127304,15.06053887989,40,2007-04-17T17:53:16.627000,2007-04-17T17:59:56.627000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-19T17:56:11,U9OP5504M,,
U9OP5601M,SDSSJ1325+4145,201.4848841112,41.73749484221,40,2007-04-26T15:31:16.640000,2007-04-26T15:37:56.640000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-27T03:39:10,U9OP5601M,,
U9OP5602M,SDSSJ1325+4145,201.4847709498,41.73762515848,40,2007-04-26T15:43:16.640000,2007-04-26T15:49:56.640000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-27T03:40:43,U9OP5602M,,
U9OP5603M,SDSSJ1325+4145,201.4847852042,41.73778007625,40,2007-04-26T15:55:16.640000,2007-04-26T16:01:56.640000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-27T03:41:43,U9OP5603M,,
U9OP5604M,SDSSJ1325+4145,201.4848983659,41.73764975996,40,2007-04-26T16:07:16.640000,2007-04-26T16:13:56.640000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-27T03:43:15,U9OP5604M,,
J9EM48ZIQ,SDSSJ1343+6027,205.784375,60.46522222222,27,2005-08-05T17:14:34.397000,2005-08-05T17:21:35.327000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2358,10587,BOLTON,2006-08-05T23:03:26.920000,J9EM48ZIQ,,
J9EM48ZJQ,SDSSJ1343+6027,205.784375,60.46522222222,27,2005-08-05T17:24:12.383000,2005-08-05T17:31:13.313000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.7559,10587,BOLTON,2006-08-06T09:21:42.680000,J9EM48ZJQ,,
J9EM01A9Q,SDSSJ1343+6052,205.7885,60.86933333333,27,2006-07-17T01:12:14.063000,2006-07-17T01:19:15.077000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1152,10587,BOLTON,2007-07-17T04:08:19.030000,J9EM01A9Q,,
J9EM99J6Q,SDSSJ1403+0006,210.872875,0.1114722222222,27,2006-03-08T06:07:49.867000,2006-03-08T06:14:50.913000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9062,10587,BOLTON,2007-03-08T19:06:47.017000,J9EM99J6Q,,
J9OP35010,SDSSJ1416+5136,214.0930416792,51.60847045283,40,2006-11-13T07:53:07.227000,2006-11-13T09:36:13.267000,2156.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1992,10886,BOLTON,2006-11-13T18:42:42,J9OP35010,,
J9OP36010,SDSSJ1430+4105,217.5170357549,41.09920219852,40,2006-12-18T02:11:05.280000,2006-12-18T02:54:22.297000,2128.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2236,10886,BOLTON,2006-12-18T17:40:23,J9OP36010,,
J9EM65B2Q,SDSSJ1430+5115,217.666,51.25852777778,27,2006-04-13T08:58:50.887000,2006-04-13T09:05:51.937000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9316,10587,BOLTON,2007-04-13T14:13:02.943000,J9EM65B2Q,,
J9OP37010,SDSSJ1432+6317,218.0555675555,63.28442487923,40,2006-10-14T12:43:54.190000,2006-10-14T14:23:32.230000,2200.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1782,10886,BOLTON,2006-10-14T20:43:54,J9OP37010,,
U9OP5701M,SDSSJ1436+3640,219.0161130765,36.6675748629,40,2007-04-20T18:53:16.633000,2007-04-20T18:59:56.633000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-21T06:04:53,U9OP5701M,,
U9OP5702M,SDSSJ1436+3640,219.0161366923,36.66772898569,40,2007-04-20T19:05:16.630000,2007-04-20T19:11:56.630000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-21T06:05:56,U9OP5702M,,
U9OP5703M,SDSSJ1436+3640,219.0162708728,36.66784091834,40,2007-04-20T19:17:16.633000,2007-04-20T19:23:56.633000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-21T21:51:17,U9OP5703M,,
U9OP5704M,SDSSJ1436+3640,219.0162472568,36.66768679557,40,2007-04-20T19:29:16.633000,2007-04-20T19:35:56.633000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-21T21:52:19,U9OP5704M,,
J9EM49P3Q,SDSSJ1436+4939,219.0395833333,49.65758333333,27,2006-03-17T11:21:19.850000,2006-03-17T11:28:20.897000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9126,10587,BOLTON,2007-03-18T00:48:49.387000,J9EM49P3Q,,
J9EM0OP5Q,SDSSJ1436-0000,219.11475,-0.008083333333333,27,2006-04-16T23:04:30.887000,2006-04-16T23:11:31.937000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9341,10587,BOLTON,2007-04-17T20:00:14.560000,J9EM0OP5Q,,
J9EM79JEQ,SDSSJ1448-0116,222.2427083333,-1.27075,27,2006-03-08T07:46:23.850000,2006-03-08T07:53:24.897000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9062,10587,BOLTON,2007-03-08T21:30:08.907000,J9EM79JEQ,,
J9EM95EUQ,SDSSJ1452-0058,223.0789583333,-0.9722777777778,27,2006-04-25T02:08:30.930000,2006-04-25T02:15:31.977000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9395,10587,BOLTON,2007-04-25T15:08:25.627000,J9EM95EUQ,,
J9EM0JWEQ,SDSSJ1515+6128,228.7715,61.48002777778,27,2005-11-26T06:36:40.557000,2005-11-26T06:43:41.607000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.252,10587,BOLTON,2006-11-26T12:03:15.620000,J9EM0JWEQ,,
J9EM0JWFQ,SDSSJ1515+6128,228.7715,61.48002777778,27,2005-11-26T06:46:18.573000,2005-11-26T06:53:19.620000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.835,10587,BOLTON,2006-11-26T12:03:19.710000,J9EM0JWFQ,,
J9EM41NJQ,SDSSJ1520-0034,230.037875,-0.5825555555556,27,2006-04-21T07:10:51.880000,2006-04-21T07:17:52.927000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.937,10587,BOLTON,2007-04-21T13:51:13.250000,J9EM41NJQ,,
J9EM82I5Q,SDSSJ1524-0052,231.184875,-0.8692222222222,27,2006-05-21T16:04:33.763000,2006-05-21T16:11:34.893000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.958,10587,BOLTON,2007-05-22T15:31:34.230000,J9EM82I5Q,,
J9EM60RWQ,SDSSJ1525+0114,231.352625,1.233805555556,27,2006-04-22T02:14:10.927000,2006-04-22T02:21:11.977000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9375,10587,BOLTON,2007-04-22T10:27:48.170000,J9EM60RWQ,,
J9OP39010,SDSSJ1525+3327,231.2778764508,33.46318150011,40,2006-12-19T04:00:08.257000,2006-12-19T04:43:05.307000,2108.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2246,10886,BOLTON,2006-12-19T16:39:08,J9OP39010,,
U9OP5801M,SDSSJ1527+0314,231.9352878947,3.240403762081,40,2007-03-29T09:49:16.597000,2007-03-29T09:49:17.100000,0.5,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-29T16:35:47,U9OP5801M,,
U9OP5802M,SDSSJ1527+0314,231.935426893,3.240473431729,40,2007-03-29T10:01:16.597000,2007-03-29T10:01:17.097000,0.5,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-29T16:38:58,U9OP5802M,,
U9OP5803M,SDSSJ1527+0314,231.9355799604,3.240445901789,40,2007-03-29T11:21:16.600000,2007-03-29T11:27:56.600000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-29T16:39:03,U9OP5803M,,
U9OP5804M,SDSSJ1527+0314,231.9354409621,3.240376232162,40,2007-03-29T11:33:16.597000,2007-03-29T11:39:56.597000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-03-29T16:39:30,U9OP5804M,,
U9OPF801M,SDSSJ1527+0314-COPY,231.9367445748,3.235904418743,40,2007-04-18T00:11:16.627000,2007-04-18T00:17:56.627000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-19T18:16:45,U9OPF801M,,
U9OPF802M,SDSSJ1527+0314-COPY,231.9368510585,3.236017600014,40,2007-04-18T00:23:16.627000,2007-04-18T00:29:56.627000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-19T18:17:48,U9OPF802M,,
U9OPF803M,SDSSJ1527+0314-COPY,231.9370042627,3.236044356644,40,2007-04-18T01:41:16.627000,2007-04-18T01:47:56.627000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-19T18:19:19,U9OPF803M,,
U9OPF804M,SDSSJ1527+0314-COPY,231.936897779,3.235931175389,40,2007-04-18T01:53:16.627000,2007-04-18T01:59:56.627000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-19T18:20:22,U9OPF804M,,
J9EM90INQ,SDSSJ1531-0105,232.9586666667,-1.096,27,2006-03-15T09:17:27.850000,2006-03-15T09:24:28.897000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9111,10587,BOLTON,2007-03-16T01:18:50.673000,J9EM90INQ,,
J9OP41010,SDSSJ1537+4125,234.2968724336,41.43184901139,40,2006-12-22T03:58:52.257000,2006-12-22T04:42:09.307000,2128.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2266,10886,BOLTON,2006-12-22T17:42:15,J9OP41010,,
J9EM72RKQ,SDSSJ1538+5817,234.5539166667,58.28602777778,27,2006-04-09T20:17:12.903000,2006-04-09T20:24:13.920000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9287,10587,BOLTON,2007-04-10T00:31:05.757000,J9EM72RKQ,,
J9OP42010,SDSSJ1541+4130,235.253164376,41.51632175128,40,2006-12-22T02:23:14.273000,2006-12-22T03:06:31.320000,2128.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2266,10886,BOLTON,2006-12-22T16:58:37,J9OP42010,,
J9EM02PTQ,SDSSJ1550+5258,237.513,52.97958333333,27,2006-04-28T08:48:31.920000,2006-04-28T08:55:32.970000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9419,10587,BOLTON,2007-04-28T20:09:46.640000,J9EM02PTQ,,
J9OP43010,SDSSJ1604+3355,241.2228320831,33.92950880904,40,2007-01-07T19:31:45.323000,2007-01-07T20:14:42.340000,2108.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2383,10886,BOLTON,2007-01-08T20:52:07,J9OP43010,,
J9EM96SHQ,SDSSJ1614+4522,243.65725,45.38147222222,27,2006-03-11T03:28:38.857000,2006-03-11T03:35:39.787000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9082,10587,BOLTON,2007-03-11T14:28:18.947000,J9EM96SHQ,,
J9EM0KNOQ,SDSSJ1621+3931,245.3874583333,39.52905555556,27,2005-07-28T18:26:37.407000,2005-07-28T18:33:38.453000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2349,10587,BOLTON,2006-07-29T10:21:11.613000,J9EM0KNOQ,,
J9EM0KNPQ,SDSSJ1621+3931,245.3874583333,39.52905555556,27,2005-07-28T18:36:15.390000,2005-07-28T18:43:16.437000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.7505,10587,BOLTON,2006-07-29T10:30:58.527000,J9EM0KNPQ,,
J9EM09SJQ,SDSSJ1633-0012,248.4135833333,-0.2155833333333,27,2006-03-11T05:04:32.873000,2006-03-11T05:11:33.887000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9082,10587,BOLTON,2007-03-11T23:52:37.997000,J9EM09SJQ,,
U9OP5901M,SDSSJ1644+2625,251.1653873203,26.41900381532,40,2007-04-04T02:14:16.607000,2007-04-04T02:20:56.607000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-04T17:21:09,U9OP5901M,,
U9OP5902M,SDSSJ1644+2625,251.1655216265,26.4191020265,40,2007-04-04T02:26:16.607000,2007-04-04T02:32:56.607000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-04T17:21:42,U9OP5902M,,
U9OP5903M,SDSSJ1644+2625,251.1656948699,26.41910842741,40,2007-04-04T03:46:16.607000,2007-04-04T03:52:56.607000,400.0,WFPC2 ,WF3,F606W,5997.0,10886,BOLTON,2007-04-04T17:23:44,U9OP5903M,,
