data_set_name,target_name,ra,dec,start_time,stop_time,actual_duration,instrument,aper,spec,central_wavelength,release_date,preview_name,filename,data_uri,cutout,peak_value,fits_filepath,cutout_filepath
J9OP12010,SDSSJ0910+0520,137.7212550724,5.339773526671,2006-12-13T05:13:03.267000,2006-12-13T06:55:05.307000,2088.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2202,2006-12-13T19:29:44,J9OP12010,j9op12010_drz.fits,mast:HST/product/j9op12010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op12010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP12010.fits
J9EM05HAQ,SDSSJ0912+4136,138.1845833333,41.61027777778,2006-05-26T22:41:33.973000,2006-05-26T22:48:35.023000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9619,2007-05-27T02:03:58.033000,J9EM05HAQ,j9em05haq_drz.fits,mast:HST/product/j9em05haq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em05haq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM05HAQ.fits
J9EM66BDQ,SDSSJ0925+0814,141.4972916667,8.236611111111,2005-11-21T07:38:31.537000,2005-11-21T07:45:32.583000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.251,2006-11-21T12:19:26.710000,J9EM66BDQ,j9em66bdq_drz.fits,mast:HST/product/j9em66bdq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em66bdq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F435W_J9EM66BDQ.fits
J9EM66BEQ,SDSSJ0925+0814,141.4972916667,8.236611111111,2005-11-21T07:48:09.553000,2005-11-21T07:55:10.567000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8315,2006-11-21T12:29:42.807000,J9EM66BEQ,j9em66beq_drz.fits,mast:HST/product/j9em66beq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em66beq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM66BEQ.fits
J9EM28IYQ,SDSSJ0934+6034,143.60475,60.57308333333,2006-05-27T06:41:16.983000,2006-05-27T06:48:18.030000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9619,2007-05-27T12:16:23.643000,J9EM28IYQ,j9em28iyq_drz.fits,mast:HST/product/j9em28iyq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em28iyq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM28IYQ.fits
J9OP13010,SDSSJ0936+0913,144.0031716968,9.226604955342,2006-12-09T10:13:29.280000,2006-12-09T12:00:54.297000,2088.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2178,2006-12-10T04:20:00,J9OP13010,j9op13010_drz.fits,mast:HST/product/j9op13010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op13010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP13010.fits
J9OP14010,SDSSJ0946+1006,146.7361302108,10.11465907913,2006-11-03T03:04:51.183000,2006-11-03T04:55:06.217000,2096.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1919,2006-11-03T22:27:25,J9OP14010,j9op14010_drz.fits,mast:HST/product/j9op14010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op14010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP14010.fits
J9EM37E8Q,SDSSJ0955+0101,148.8321666667,1.029,2006-01-31T08:08:54.800000,2006-01-31T08:15:55.847000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2612,2007-01-31T17:42:09.383000,J9EM37E8Q,j9em37e8q_drz.fits,mast:HST/product/j9em37e8q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em37e8q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F435W_J9EM37E8Q.fits
J9EM37E9Q,SDSSJ0955+0101,148.8321666667,1.029,2006-01-31T08:18:32.817000,2006-01-31T08:25:33.863000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8809,2007-01-31T17:42:20.213000,J9EM37E9Q,j9em37e9q_drz.fits,mast:HST/product/j9em37e9q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em37e9q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM37E9Q.fits
J9OP15010,SDSSJ0959+4416,149.7539546447,44.27759404853,2006-12-12T13:17:57.280000,2006-12-12T14:56:12.313000,2128.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2197,2006-12-13T02:48:40,J9OP15010,j9op15010_drz.fits,mast:HST/product/j9op15010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op15010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP15010.fits
J9OP16010,SDSSJ1016+3859,154.0952029772,38.98425309631,2006-10-19T09:29:54.190000,2006-10-19T09:38:44.327000,0.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1816,2006-10-20T02:23:10,J9OP16010,j9op16010_drz.fits,mast:HST/product/j9op16010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op16010_drz.fits,
J9OPA6010,SDSSJ1016+3859-COPY,154.095202899,38.98424773271,2006-12-14T08:23:38.273000,2006-12-14T08:43:53.307000,1058.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2212,2006-12-15T14:56:11,J9OPA6010,j9opa6010_drz.fits,mast:HST/product/j9opa6010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9opa6010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OPA6010.fits
J9OP17010,SDSSJ1020+1122,155.1105464685,11.37807704866,2006-12-17T15:05:51.267000,2006-12-17T16:39:12.313000,2096.0,ACS   ,WFC1,CLEAR1L;F814W,8045.22335,2006-12-18T06:17:03,J9OP17010,j9op17010_drz.fits,mast:HST/product/j9op17010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op17010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP17010.fits
J9OP18010,SDSSJ1023+4230,155.8843671514,42.50050359386,2006-10-14T22:22:57.197000,2006-10-14T23:06:14.217000,2128.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1787,2006-10-15T06:59:51,J9OP18010,j9op18010_drz.fits,mast:HST/product/j9op18010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op18010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP18010.fits
J9OP19010,SDSSJ1029+0420,157.3455472801,4.333826039262,2006-11-02T03:08:45.200000,2006-11-02T04:56:21.223000,2088.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1914,2006-11-02T23:41:33,J9OP19010,j9op19010_drz.fits,mast:HST/product/j9op19010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op19010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP19010.fits
J9EM86O8Q,SDSSJ1029+6115,157.36475,61.25141666667,2006-12-27T08:18:10.273000,2006-12-27T08:25:11.290000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8045.23,2007-12-27T22:58:49.480000,J9EM86O8Q,j9em86o8q_drz.fits,mast:HST/product/j9em86o8q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em86o8q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM86O8Q.fits
J9OP20010,SDSSJ1032+5322,158.1492770651,53.37637590526,2006-10-03T22:41:35.167000,2006-10-03T22:50:35.320000,0.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1709,2006-10-04T02:26:13,J9OP20010,j9op20010_drz.fits,mast:HST/product/j9op20010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op20010_drz.fits,
J9OPB0010,SDSSJ1032+5322-COPY,158.1492723325,53.37635648986,2006-12-05T10:10:37.280000,2006-12-05T11:52:54.297000,2156.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2148,2006-12-06T03:36:31,J9OPB0010,j9opb0010_drz.fits,mast:HST/product/j9opb0010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9opb0010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OPB0010.fits
J9EM07U4Q,SDSSJ1039+0513,159.7675833333,5.226583333333,2006-02-18T23:54:47.793000,2006-02-19T00:01:48.840000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.894,2007-02-19T15:34:34.617000,J9EM07U4Q,j9em07u4q_drz.fits,mast:HST/product/j9em07u4q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em07u4q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM07U4Q.fits
J9EM0GQYQ,SDSSJ1039+0933,159.99075,9.564194444444,2006-01-21T08:15:21.780000,2006-01-21T08:22:22.827000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2598,2007-01-21T15:18:59.760000,J9EM0GQYQ,j9em0gqyq_drz.fits,mast:HST/product/j9em0gqyq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em0gqyq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F435W_J9EM0GQYQ.fits
J9EM0GQZQ,SDSSJ1039+0933,159.99075,9.564194444444,2006-01-21T08:24:59.763000,2006-01-21T08:32:00.813000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.874,2007-01-21T15:28:49.537000,J9EM0GQZQ,j9em0gqzq_drz.fits,mast:HST/product/j9em0gqzq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em0gqzq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM0GQZQ.fits
J9OP22010,SDSSJ1046+4151,161.5288258588,41.85446979762,2006-11-17T02:54:12.217000,2006-11-17T04:35:09.263000,2128.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2018,2006-11-17T12:52:17,J9OP22010,j9op22010_drz.fits,mast:HST/product/j9op22010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op22010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP22010.fits
J9EM0SEDQ,SDSSJ1100+5329,165.101625,53.48713888889,2005-10-18T05:19:20.227000,2005-10-18T05:26:21.157000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2461,2006-10-18T08:55:03.600000,J9EM0SEDQ,j9em0sedq_drz.fits,mast:HST/product/j9em0sedq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em0sedq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F435W_J9EM0SEDQ.fits
J9EM0SEEQ,SDSSJ1100+5329,165.101625,53.48713888889,2005-10-18T05:28:58.217000,2005-10-18T05:35:59.147000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8076,2006-10-18T15:24:25.437000,J9EM0SEEQ,j9em0seeq_drz.fits,mast:HST/product/j9em0seeq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em0seeq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM0SEEQ.fits
J9OP23010,SDSSJ1103+5322,165.7841551751,53.37451843605,2006-10-03T21:07:01.183000,2006-10-03T21:50:46.200000,2156.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1709,2006-10-04T02:26:10,J9OP23010,j9op23010_drz.fits,mast:HST/product/j9op23010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op23010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP23010.fits
J9EM25AEQ,SDSSJ1106+5228,166.6923333333,52.47713888889,2005-10-16T05:21:30.510000,2005-10-16T05:28:31.557000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2461,2006-10-16T12:16:57.310000,J9EM25AEQ,j9em25aeq_drz.fits,mast:HST/product/j9em25aeq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em25aeq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F435W_J9EM25AEQ.fits
J9EM25AFQ,SDSSJ1106+5228,166.6923333333,52.47713888889,2005-10-16T05:31:08.493000,2005-10-16T05:38:09.543000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8062,2006-10-16T12:17:03.490000,J9EM25AFQ,j9em25afq_drz.fits,mast:HST/product/j9em25afq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em25afq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM25AFQ.fits
J9EM68KKQ,SDSSJ1108+0252,167.07375,2.878138888889,2006-02-02T11:20:08.817000,2006-02-02T11:27:09.863000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2612,2007-02-02T18:18:05.533000,J9EM68KKQ,j9em68kkq_drz.fits,mast:HST/product/j9em68kkq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em68kkq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F435W_J9EM68KKQ.fits
J9EM68KLQ,SDSSJ1108+0252,167.07375,2.878138888889,2006-02-02T11:29:46.800000,2006-02-02T11:36:47.847000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8823,2007-02-03T03:10:25.453000,J9EM68KLQ,j9em68klq_drz.fits,mast:HST/product/j9em68klq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em68klq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM68KLQ.fits
J9EM0LD8Q,SDSSJ1112+0826,168.2108333333,8.436222222222,2006-02-28T02:54:21.807000,2006-02-28T03:01:22.857000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9004,2007-02-28T08:23:04.463000,J9EM0LD8Q,j9em0ld8q_drz.fits,mast:HST/product/j9em0ld8q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em0ld8q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM0LD8Q.fits
J9EM83CHQ,SDSSJ1134+6027,173.5245,60.45366666667,2006-02-07T08:42:09.807000,2006-02-07T08:49:10.857000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8857,2007-02-07T18:50:41.180000,J9EM83CHQ,j9em83chq_drz.fits,mast:HST/product/j9em83chq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em83chq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM83CHQ.fits
J9EM58F5Q,SDSSJ1136+0426,174.1505416667,4.440277777778,2005-12-20T05:56:12.557000,2005-12-20T06:03:13.607000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2554,2006-12-20T10:44:12.317000,J9EM58F5Q,j9em58f5q_drz.fits,mast:HST/product/j9em58f5q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em58f5q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F435W_J9EM58F5Q.fits
J9EM58F6Q,SDSSJ1136+0426,174.1505416667,4.440277777778,2005-12-20T06:05:50.573000,2005-12-20T06:12:51.620000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8516,2006-12-20T10:54:34.700000,J9EM58F6Q,j9em58f6q_drz.fits,mast:HST/product/j9em58f6q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em58f6q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM58F6Q.fits
J9EM08ABQ,SDSSJ1140+5640,175.219625,56.679,2005-10-24T05:13:09.533000,2005-10-24T05:20:10.583000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2471,2006-10-24T11:48:03.290000,J9EM08ABQ,j9em08abq_drz.fits,mast:HST/product/j9em08abq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em08abq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F435W_J9EM08ABQ.fits
J9EM08ACQ,SDSSJ1140+5640,175.219625,56.679,2005-10-24T05:22:47.517000,2005-10-24T05:29:48.567000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8115,2006-10-24T11:48:09.517000,J9EM08ACQ,j9em08acq_drz.fits,mast:HST/product/j9em08acq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em08acq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM08ACQ.fits
J9OP24010,SDSSJ1142+1001,175.7389212093,10.01994142014,2006-11-18T04:28:56.217000,2006-11-18T06:10:25.267000,2096.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2026,2006-11-19T01:09:25,J9OP24010,j9op24010_drz.fits,mast:HST/product/j9op24010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op24010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP24010.fits
J9EM32F4Q,SDSSJ1143-0144,175.8735,-1.741666666667,2006-02-13T17:54:49.807000,2006-02-13T18:01:50.857000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8906,2007-02-14T10:17:02.380000,J9EM32F4Q,j9em32f4q_drz.fits,mast:HST/product/j9em32f4q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em32f4q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM32F4Q.fits
J9EM33ECQ,SDSSJ1152+0054,178.037375,0.9086111111111,2006-01-17T08:25:38.773000,2006-01-17T08:32:39.820000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2593,2007-01-17T15:01:43.673000,J9EM33ECQ,j9em33ecq_drz.fits,mast:HST/product/j9em33ecq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em33ecq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F435W_J9EM33ECQ.fits
J9EM33EDQ,SDSSJ1152+0054,178.037375,0.9086111111111,2006-01-17T08:35:16.757000,2006-01-17T08:42:17.803000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8711,2007-01-17T19:53:31.453000,J9EM33EDQ,j9em33edq_drz.fits,mast:HST/product/j9em33edq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em33edq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM33EDQ.fits
J9OP25010,SDSSJ1153+4612,178.2949056269,46.20147607825,2006-11-23T05:47:32.217000,2006-11-23T06:31:01.263000,2140.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2061,2006-11-23T16:24:58,J9OP25010,j9op25010_drz.fits,mast:HST/product/j9op25010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op25010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP25010.fits
J9OP26010,SDSSJ1159+5447,179.7726881189,54.79396368595,2006-12-25T03:52:52.257000,2006-12-25T04:51:35.320000,2156.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2285,2006-12-25T19:18:55,J9OP26010,j9op26010_drz.fits,mast:HST/product/j9op26010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op26010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP26010.fits
J9EM91UZQ,SDSSJ1203+0233,180.8536666667,2.550277777778,2006-03-19T09:07:52.727000,2006-03-19T09:14:53.657000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9141,2007-03-19T14:37:56.520000,J9EM91UZQ,j9em91uzq_drz.fits,mast:HST/product/j9em91uzq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em91uzq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM91UZQ.fits
J9OP27010,SDSSJ1211+4550,182.9947398849,45.84350666398,2006-11-20T01:05:49.240000,2006-11-20T01:49:18.257000,2140.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2041,2006-11-20T04:18:30,J9OP27010,j9op27010_drz.fits,mast:HST/product/j9op27010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op27010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP27010.fits
J9EM51KSQ,SDSSJ1213+6708,183.4190833333,67.14130555556,2006-02-09T15:01:56.817000,2006-02-09T15:08:57.960000,0.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8877,2007-02-09T21:48:04.023000,J9EM51KSQ,j9em51ksq_drz.fits,mast:HST/product/j9em51ksq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em51ksq_drz.fits,
J9OP28010,SDSSJ1213+6708,183.4189966269,67.14140341999,2006-11-06T06:25:12.177000,2006-11-06T07:10:21.223000,2240.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1943,2006-11-06T20:13:30,J9OP28010,j9op28010_drz.fits,mast:HST/product/j9op28010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op28010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP28010.fits
J9OP29010,SDSSJ1218+0830,184.6112154085,8.513958983149,2007-01-18T09:26:59.307000,2007-01-18T10:09:36.357000,2088.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2456,2007-01-18T18:35:09,J9OP29010,j9op29010_drz.fits,mast:HST/product/j9op29010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op29010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP29010.fits
J9EM11ESQ,SDSSJ1244+0111,191.108375,1.196361111111,2006-01-24T11:37:07.763000,2006-01-24T11:44:08.813000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2603,2007-01-24T17:12:54.637000,J9EM11ESQ,j9em11esq_drz.fits,mast:HST/product/j9em11esq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em11esq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F435W_J9EM11ESQ.fits
J9EM11ETQ,SDSSJ1244+0111,191.108375,1.196361111111,2006-01-24T11:46:45.780000,2006-01-24T11:53:46.797000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8765,2007-01-24T17:23:13.923000,J9EM11ETQ,j9em11etq_drz.fits,mast:HST/product/j9em11etq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em11etq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM11ETQ.fits
J9EM75FXQ,SDSSJ1313+0506,198.3612916667,5.115888888889,2006-04-10T11:53:10.887000,2006-04-10T12:00:11.937000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9292,2007-04-11T17:05:21.023000,J9EM75FXQ,j9em75fxq_drz.fits,mast:HST/product/j9em75fxq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em75fxq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM75FXQ.fits
J9EM48ZIQ,SDSSJ1343+6027,205.784375,60.46522222222,2005-08-05T17:14:34.397000,2005-08-05T17:21:35.327000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2358,2006-08-05T23:03:26.920000,J9EM48ZIQ,j9em48ziq_drz.fits,mast:HST/product/j9em48ziq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em48ziq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F435W_J9EM48ZIQ.fits
J9EM48ZJQ,SDSSJ1343+6027,205.784375,60.46522222222,2005-08-05T17:24:12.383000,2005-08-05T17:31:13.313000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.7559,2006-08-06T09:21:42.680000,J9EM48ZJQ,j9em48zjq_drz.fits,mast:HST/product/j9em48zjq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em48zjq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM48ZJQ.fits
J9EM01A9Q,SDSSJ1343+6052,205.7885,60.86933333333,2006-07-17T01:12:14.063000,2006-07-17T01:19:15.077000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1152,2007-07-17T04:08:19.030000,J9EM01A9Q,j9em01a9q_drz.fits,mast:HST/product/j9em01a9q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em01a9q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM01A9Q.fits
J9EM99J6Q,SDSSJ1403+0006,210.872875,0.1114722222222,2006-03-08T06:07:49.867000,2006-03-08T06:14:50.913000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9062,2007-03-08T19:06:47.017000,J9EM99J6Q,j9em99j6q_drz.fits,mast:HST/product/j9em99j6q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em99j6q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM99J6Q.fits
