,z_source,z_lens,stellar_mass,einstein_radius,velocity_dispersion,source_mag_fuv,lensed_source_mag_fuv,lens_mag_fuv,source_mag_nuv,lensed_source_mag_nuv,lens_mag_nuv,source_mag_u,lensed_source_mag_u,lens_mag_u,source_mag_b,lensed_source_mag_b,lens_mag_b,source_mag_v,lensed_source_mag_v,lens_mag_v,source_mag_r,lensed_source_mag_r,lens_mag_r,source_mag_i,lensed_source_mag_i,lens_mag_i,source_mag_j,lensed_source_mag_j,lens_mag_j,source_mag_h,lensed_source_mag_h,lens_mag_h,source_mag_k,lensed_source_mag_k,lens_mag_k
42,7.636653926891454,2.218047131668876,3680840244.2970357,0.1864997704999951,129.58963250230872,inf,inf,31.657842251237007,inf,inf,30.02867793447954,inf,inf,28.71966688787311,33.26329166115314,32.460682903528706,28.135139600107557,31.533734103281,30.73112534565657,28.011716896891336,29.429121355484,28.62651259785957,27.907284909107354,28.882878628137803,28.080269870513373,27.84437450079224,28.12064857243901,27.31803981481458,27.05798792920794,28.047313958920967,27.244705201296537,26.5369476413292,27.973781047730654,27.171172290106224,26.12345653483993
43,6.699429873159371,2.1592216689015165,128850395399.0401,0.5909841428126378,237.56729573912858,inf,inf,27.774243528101717,inf,inf,26.04099863004269,inf,inf,24.835311448457343,37.07751840635383,35.66253661882142,24.346547324150126,35.55564329310796,34.14066150557555,24.28705517235476,33.636798575709335,32.22181678817692,24.24267044610485,33.267936406783626,31.85295461925121,24.222547517914453,32.86766017859829,31.452678391065877,23.589658730931358,32.76505320230379,31.350071414771374,23.072546815409677,32.62905885826679,31.214077070734373,22.56307333314565
44,7.092590222341576,2.003131761850231,34667590635.42394,0.4375837141308789,192.33893932121765,inf,inf,30.619504366153226,inf,inf,28.661376892959016,inf,inf,27.54280946354773,35.892518966205415,34.96811320127761,26.67303112565381,34.56140868034883,33.63700291542103,26.257726662672315,32.312732939204324,31.388327174276515,25.736098015018808,31.9333037467954,31.00889798186759,25.51602643573334,31.23796381179029,30.313558046862482,24.379069776121707,31.031521975739945,30.107116210812137,23.899663728754586,30.700827053509595,29.776421288581787,23.495150787487443
45,4.957003873951208,3.556642543825804,197277334473.49677,0.23173797364645718,268.0847331786545,inf,inf,inf,inf,inf,29.70825031104634,36.95644796807323,36.16039017183583,28.610206530553594,34.762018274550854,33.965960478313455,25.91350387806231,32.801013049645036,32.00495525340764,25.19610856822982,32.02573480913807,31.229677012900673,24.922448440743043,31.92865656320638,31.132598766968982,24.824953792698178,31.449251623153955,30.653193826916556,24.24780474971163,31.05863495750105,30.26257716126365,23.759028372360792,30.299770681186736,29.503712884949337,23.046005049809747
46,7.970154058365523,3.9490253652064005,310891143839.70984,0.44092426744543445,275.4125630125155,inf,inf,inf,inf,inf,30.4135597438516,inf,inf,28.887590381820843,38.59364723145521,37.82550417178187,26.206818359579728,36.33661949963131,35.568476439957976,25.2905959367149,34.42758284027592,33.65943978060258,25.004119878982223,33.721236289263906,32.95309322959057,24.941589704572294,32.78423881317589,32.016095753502555,24.46470186351675,32.70694627353991,31.938803213866578,24.059412954239093,32.62717046884797,31.859027409174637,23.19760247174289
47,4.451057822728482,2.0003227352761503,116091276805.95784,0.5066217513884176,236.7318801804062,inf,inf,28.009813583097547,41.90453338221799,40.93266769853612,26.03694304738695,36.066377063245,35.09451137956313,25.047229324946038,33.58943427278692,32.61756858910505,24.58123691148409,32.22515099136251,31.253285307680642,24.402966594125942,31.860040140349238,30.888174456667368,24.15325308872969,31.754574251778212,30.782708568096343,24.02932737350006,31.443474325166097,30.471608641484227,23.093680112295885,31.148400192867573,30.176534509185704,22.654102484578388,30.351939847807007,29.380074164125137,22.266149836392238
48,3.8892653808570534,1.002405617174384,6326869674.49962,0.3319554144849753,144.17676783686122,inf,inf,26.213239233176864,38.59660175544493,37.61658145558436,25.840824848431005,37.1611418407228,36.18112154086223,25.648778356562175,34.486564555441,33.50654425558043,25.34453620459918,33.69047094871525,32.71045064885468,25.000388871990047,33.511917872009896,32.531897572149326,24.38458266863546,33.473346073546246,32.493325773685676,24.161802098619646,33.169534668131526,32.189514368270956,23.62803163554249,32.77482957882778,31.79480927896721,23.433225013121913,31.836368613252183,30.856348313391617,23.240699658215846
49,5.682967909611816,1.469290305247212,29385351290.668686,0.4395335199487316,183.90540717839755,inf,inf,26.941902534549186,inf,inf,25.94871840214047,40.41239745507806,39.54808647409812,25.58182770605807,35.76604498748063,34.901734006500696,25.311724203496617,33.58200412383344,32.717693142853506,25.0951866472223,32.522543507984416,31.658232527004476,24.755818493531656,32.3967725910573,31.53246161007736,24.496656088445285,32.22013452719415,31.355823546214207,23.510001455564172,32.10593610860341,31.241625127623468,23.15299371755517,31.73787755869529,30.873566577715348,22.71424829314914
50,7.330366673632737,2.552423998621432,97534540385.46228,0.5252744783240453,235.8375862054528,inf,inf,29.303144939829714,inf,inf,28.355749115848873,inf,inf,26.253735524407965,35.55137076940847,34.536399849714236,25.27611081203508,34.08560242290811,33.070631503213875,25.12088543048258,31.878097293365535,30.8631263736713,24.959107864220123,31.45904252497322,30.444071605278985,24.89579625524386,30.757428811665804,29.74245789197157,24.185773491119612,30.665332527870966,29.65036160817673,23.54702944572889,30.527936364811772,29.512965445117537,23.038311745968713
51,1.1101020204413883,0.6574865045974088,10071918356.211802,0.2249440929790183,156.1719379884468,35.978321535101294,33.91601905705642,26.864616983990167,35.41603391154995,33.353731433505075,26.339328091273053,35.25755393222981,33.195251454184934,25.879415860730916,35.031056809140345,32.96875433109547,25.01471279804081,34.77321455202384,32.71091207397896,24.001461496644197,34.342382813225285,32.28008033518041,23.20126506177879,34.15749255078919,32.095190072744316,23.00852901176443,33.595218506199856,31.532916028154983,22.494066429445468,33.36877365164211,31.306471173597235,22.288090447628782,33.083288547611296,31.020986069566423,22.109477154017753
52,6.423700116515355,4.2935567911198955,85606463076.22905,0.18524115171524927,225.2904106745354,inf,inf,inf,inf,inf,32.07458839349278,inf,inf,29.25960996939331,34.808674048683244,34.11385434483548,26.676424012013065,33.05289217584882,32.358072472001055,25.509461061597,31.465273280488887,30.770453576641124,25.30444306953906,31.096726834727036,30.401907130879273,25.246237473698535,30.814744101010255,30.119924397162492,25.110498421293457,30.687935400010282,29.99311569616252,24.988815356885873,30.483466997927692,29.78864729407993,24.44361787026974
53,7.6015447080840985,3.2279699168188394,197137847102.10553,0.5994311667090552,268.0552773097085,inf,inf,30.30129468744468,inf,inf,28.180285140853123,inf,inf,26.79839352907085,34.85296222322272,33.48773315647319,24.60067652678614,33.159314021718075,31.79408495496855,24.31666654711526,31.0419394592987,29.676710392549175,24.214452440378125,30.51198608448117,29.146757017731645,24.15836706424811,29.748806885131994,28.38357781838247,23.96728916449745,29.65421399528208,28.288984928532557,23.495921564066556,29.541194087819942,28.175965021070418,22.877877800102965
54,7.318038884721555,3.700273434473093,101304062535.36256,0.34198657383546216,236.03228987847422,inf,inf,inf,inf,inf,30.20382781624401,inf,inf,28.997589633562878,34.61321342721989,33.808085741213375,26.329317646023394,33.15634816054013,32.35122047453361,25.650286097785912,30.94777538251666,30.142647696510146,25.470570529485652,30.533271754224167,29.728144068217652,25.396231206308332,29.83896789882632,29.033840212819804,25.03883120490762,29.761590412097114,28.9564627260906,24.487509231239695,29.633228314593758,28.828100628587244,23.537766872685406
55,7.010910055986631,0.5609906549723797,28120514752.726982,0.7762296080207335,183.4819669156778,inf,inf,24.030294449356212,inf,inf,23.872016010684305,inf,inf,23.69974998673127,35.887397986599225,34.05565631083832,23.27367270169284,34.58870087915659,32.75695920339569,22.40904069526561,32.31230915385085,30.480567478089945,21.745347006453237,31.94593046620039,30.11418879043949,21.58336895892151,31.36880543818889,29.537063762427987,20.959501751042758,31.276954026884415,29.445212351123512,20.636454048608115,31.133080375286244,29.301338699525342,20.28160928861307
56,7.801378111213155,4.9721714670365875,112976668630.36581,0.2253814687134733,236.59224258024148,inf,inf,inf,inf,inf,inf,inf,inf,32.23586763142997,37.64512946600299,36.84540642613636,30.087249831864717,35.698214679473566,34.89849163960693,28.12957293352975,33.6885082380801,32.88878519821346,27.430219350044794,33.05738302186624,32.2576599819996,27.372299870201807,32.14893775322104,31.349214713354407,27.03220480201272,31.987075244806327,31.187352204939693,26.703942657415105,31.744615645067377,30.944892605200742,25.78457149168245
57,7.551414167563488,4.539221246272861,441830662529.86017,0.30165938869183667,275.6709569712566,inf,inf,inf,inf,inf,inf,inf,inf,29.82768793517625,38.37580414607092,37.360011566821704,27.411410103834058,36.73288599054952,35.717093411300304,25.96728074080189,34.60802483295892,33.5922322537097,25.539043717668896,34.09559565925818,33.079803080008965,25.43169350878925,33.30417195190405,32.28837937265484,25.10955842228853,33.122297054933725,32.10650447568451,24.74214331664256,32.86389371860283,31.84810113935362,23.818144904526797
58,0.7961626689059437,0.16039196206547252,17695858059.002796,0.6249088712337424,168.45565089924946,35.96848006064442,35.012951222510395,19.695246402971815,35.74994561111081,34.79441677297679,19.549892496399163,35.488314347788844,34.53278550965482,19.34203435474134,35.05402330695677,34.09849446882275,18.68048527848219,34.33630314212696,33.380774303992936,18.32265947236166,33.46278149989618,32.50725266176216,18.130395894722046,33.24285084912371,32.28732201098969,18.0767519274164,32.73704920426379,31.781520366129765,17.92042545495943,32.56579286723703,31.610264029103003,17.876543358245097,32.37543736533558,31.419908527201553,17.855133778904868
59,4.794738155470822,2.3052277812678246,68267873009.56779,0.33934897748173204,214.46278888392467,inf,inf,29.609769371052643,inf,inf,28.115653892580468,37.94736023651751,36.601125524724786,26.636586762819917,35.59398172828572,34.247747016492994,25.74743435689463,33.944949752265394,32.59871504047267,25.426324710364753,33.392631740263106,32.04639702847038,25.109160917844925,33.3336156697459,31.987380957953178,24.93290560088613,33.05994808955309,31.713713377760364,23.92379575547914,32.808192977331224,31.4619582655385,23.356831578739317,32.01068609272368,30.664451380930956,22.956283412299427
