velodisp,massstel,angleins,redssour,redslens,xposlens,yposlens,xpossour,ypossour,numbimag,magnsour,maxmdistimag,magtlensF106,magtsourF106,magtsourMagnifiedF106,magtlensF129,magtsourF129,magtsourMagnifiedF129,magtlensF158,magtsourF158,magtsourMagnifiedF158,magtlensF184,magtsourF184,magtsourMagnifiedF184
278.3275055382436,0.1744766176554699,1.4754857939204,1.5784676776828332,0.3914067733674346,-0.062487685809835394,-0.13446462876316195,-0.9060804394398752,-0.05064855206175459,2.0,2.038813655459768,2.7549434261717787,18.939421062792817,21.400744688015006,20.627300853711652,18.629527730275683,21.076391577809165,20.30294774350581,18.416664463618595,20.821179150857173,20.04773531655382,18.342458067952265,20.646335853748017,19.872892019444663
253.7210137805209,0.020700879127750038,1.0514048117478283,0.7290165466940246,0.27974468392603413,-0.014799844854800473,0.15249276251949986,0.7243002633082102,-0.047998500359249324,2.0,2.1506739071615533,2.2433805888732112,20.29195480263194,21.826422499815543,20.994986084558498,19.974059526458202,21.59466377870426,20.763227363447214,19.800323977093566,21.360858064751035,20.52942164949399,19.697359374536834,21.1775268902118,20.346090474954757
275.02999262064293,0.1515302214744817,1.230108656127258,0.5260423400717043,0.21081652162171569,0.15234281004672495,-0.04761852127311079,-0.34434598062918154,0.20947984891677435,2.0,5.177452381366955,2.470875434655929,17.498529261197014,21.88774050006705,20.10245021695954,17.213647234088334,21.63493393731493,19.84964365420742,17.092079865425376,21.395128607621107,19.609838324513596,16.967390726796133,21.29493907172081,19.509648788613298
275.02999262064293,0.1515302214744817,1.5146337252363278,0.8117797808963892,0.21081652162171569,-0.22297400084592522,0.1440434878757474,-1.0384468020962507,-0.8169531838563304,2.0,1.8648457829634641,3.6542282686091374,17.498529261197014,21.61948988512639,20.94288257811214,17.213647234088334,21.40073046482845,20.724123157814198,17.092079865425376,21.24720973332073,20.57060242630648,16.967390726796133,21.11526113103387,20.438653824019617
281.09068599395334,0.19428105639187468,1.2558143866455598,2.8634995868521456,0.7965734726868677,0.22295470717933294,0.10809204613063639,0.4445621557771415,0.21232829543066511,2.0,2.2133773986528933,2.5966589498936026,20.876438807760294,21.85376733983109,20.99112866247079,20.490817418005825,21.597531492667418,20.734892815307116,20.16183374249848,21.000028228079675,20.137389550719373,19.899972756421036,20.70638181564112,19.843743138280818
256.0516181320218,0.03430838018706009,1.3053644263916793,1.0287396869848968,0.25835534021490214,-0.12278701192491304,-0.09798658824009238,0.4412460063745951,-0.9388129711912605,2.0,3.3855376608718473,2.9490427242290056,19.621107346800546,22.10244790884081,20.778378785662085,19.315507124265434,21.830465461943838,20.506396338765114,19.165677688294448,21.73662002127093,20.412550898092206,19.062400737155013,21.587887500655768,20.263818377477044
256.0516181320218,0.03430838018706009,1.3264688873685573,1.0826246162459507,0.25835534021490214,0.0356309557534611,0.1684684094338069,-1.2057906000026644,0.235519920628746,2.0,2.445618091463844,2.9652554431126794,19.621107346800546,21.630270957659025,20.65929936159888,19.315507124265434,21.383481807023347,20.4125102109632,19.165677688294448,21.228368331928987,20.25739673586884,19.062400737155013,21.083443064699342,20.112471468639196
299.0463362291445,0.3463331072099724,0.6441456199982619,1.4572003286729875,0.9611341837012238,-0.1592546122533163,0.0008230048320787847,0.08689041094684949,0.49030175321497804,2.0,1.9460808374440872,1.355065516392815,20.798547237494144,21.482915641452987,20.760013450739915,20.356962552563484,21.137245596180865,20.414343405467793,19.99934660749233,20.856657072701875,20.133754881988803,19.71517839678941,20.74673045152983,20.02382826081676
262.232862578846,0.0699129657591173,0.7956246445646126,1.4386657829966556,0.7106688532689411,-0.21359471721993326,-0.11120467967297978,0.25624097844181637,-0.535924213844417,2.0,2.646993595033472,1.7218251084708285,21.613077152997313,22.05023254853199,20.993350322446155,21.253243625607034,21.767857362130226,20.71097513604439,20.915851619493445,21.530380004919802,20.473497778833966,20.689158570451553,21.386092375065015,20.32921014897918
268.9974475367803,0.11158988095468529,1.1808791165677315,1.6258675028560603,0.5290445015300687,0.18379706147682345,-0.18323127539046696,0.6939892005129782,0.1350775100590133,2.0,2.4460048161149692,2.0559174816690775,20.26990001967504,21.95613777171125,20.984994502174306,19.94734813391491,21.54647523002814,20.575331960491194,19.6527348875881,21.265875484062608,20.294732214525663,19.537103719087245,21.07904263568302,20.107899366146075
256.1063286973634,0.03459691033478368,0.7479541805627797,0.908033530607624,0.4894870236238864,-0.03351681067350449,0.11401177721237453,0.09849412105839644,0.47941061969995646,2.0,3.1670860994636603,1.6470515337989469,21.324091533765827,21.650438447510957,20.398788772177415,21.004969880710266,21.26659440232276,20.014944726989217,20.722875308191416,20.96994426524686,19.718294589913317,20.619718595445004,20.657829597557686,19.406179922224144
276.64990930319345,0.16212902310990168,1.7272444857546971,2.956758967131868,0.346219514718795,-0.09835979309404852,-0.15453892652198892,-0.4343847017063645,-0.17402438649967317,2.0,2.0560073714482794,3.248034970063007,18.703195482156694,21.751806677187275,20.969245008658397,18.381680240611026,21.52901847059828,20.746456802069403,18.182786778989957,21.088781895308756,20.306220226779878,18.1043941687172,20.762982483548555,19.980420815019677
281.2122204849193,0.19527974146915414,0.9247000015819481,0.6263663433418754,0.34487359937201156,0.03540042374040549,0.13682813372619038,0.3509670636682065,-0.11512727227704853,2.0,4.903581893215491,2.1480486590658807,18.498130474268415,21.864161648347235,20.137878066558727,18.179666455068727,21.634829440783584,19.908545858995076,17.98561937196161,21.362709430605832,19.636425848817325,17.909816687017496,21.224437476706235,19.498153894917728
256.51792342360665,0.037077955714044396,1.3999243752786854,1.4338689798689515,0.27597304323115635,0.032850608669518326,-0.1264903406306831,-0.4232029718667001,-0.8721366443392475,2.0,3.303799068725309,2.8869446150028057,19.698734675113272,22.15418191784564,20.85664785179181,19.388727075987,21.772103226951813,20.474569160897982,19.229231005389522,21.41492248625179,20.11738842019796,19.132754498698787,21.20213685462324,19.90460278856941
256.7353443700009,0.038469770945023345,0.9866505390333158,0.7931145688189666,0.3366993092199826,0.09551306321796027,-0.15174075205417203,-0.11027183127427256,-0.12267619281253168,2.0,8.762169534597858,2.0502054480723606,20.15440799498526,22.919929388261068,20.563400258615147,19.829423623064745,22.652758536238068,20.296229406592147,19.629894143039397,22.435785879931316,20.079256750285396,19.54466741452696,22.22744539682612,19.8709162671802
288.42538078379795,0.25280359063665964,1.183811586324312,0.7959709657099399,0.3576280982282354,-0.15546339022971178,0.0029200612551743823,-0.095930662676218,-0.1640950190371825,2.0,10.193702918047252,2.4097249789411213,18.111611863350973,23.017103363950646,20.49627343269964,17.780967933644554,22.817466538995298,20.29663660774429,17.554434057793387,22.690749051791556,20.16991912054055,17.451999034138552,22.54340119711439,20.022571265863384
275.95865339017774,0.15745756598860214,0.892908059644558,0.8602567221412196,0.4570543846023287,0.01262895096086433,-0.04492832592048129,0.4059447110535136,-0.012726404176825926,2.0,4.236305171855547,1.8815982181726991,19.462140313636425,21.661660291446587,20.094192196569566,19.09167828462084,21.416313131703568,19.848845036826546,18.758759842920313,21.32247799817052,19.755009903293498,18.610371588332008,21.179026074025842,19.61155797914882
259.76697639022996,0.05554573880519681,1.2313465562072397,0.9356769491767795,0.28802879587519886,0.03857508350392705,0.07341227580550272,-0.6395008135305689,-0.7882671613281819,2.0,2.9475626390228675,2.895510578450756,19.393652977934202,22.040145233197276,20.8664876254182,19.088804660246026,21.811740941530818,20.63808333375174,18.934358716031042,21.745949998342663,20.572292390563586,18.849054572135366,21.61039162400861,20.436734016229533
264.2966794272261,0.08197163208366456,1.0103789345172016,1.0243314220829154,0.4346604674123012,-0.12609350265014913,-0.055741410937131565,-0.04789078406611798,0.10492143437123222,3.0,9.279191503195806,1.8216786097110624,20.009963143854073,23.11550447154228,20.6967291271689,19.6852157668293,22.89583054567658,20.4770552013032,19.41314109867926,22.73171094047357,20.31293559610019,19.303878554785378,22.577367163470427,20.158591819097047
262.14302491239135,0.06939948139329105,0.6754385231573249,0.8700859229800134,0.5211833827104461,-0.06832097692645502,0.11274848811158596,-0.226882570385409,0.8017925579809477,2.0,1.7871398745221643,1.413478283762534,20.736640782837043,20.985714251828064,20.355317889652042,20.40482945984872,20.70542647829241,20.075030116116388,20.098995595594324,20.524322103568416,19.893925741392394,19.973877856097218,20.342505112465886,19.712108750289865
254.80590386929532,0.027066502114681312,1.3983885106819234,1.1411171183237008,0.22551664928422824,0.0737048448957973,-0.1133008667572695,0.7724845085888356,-0.09442282039495399,2.0,4.883036722637134,3.012467834251694,19.51550901358522,22.403087628251917,20.681362652285262,19.219581703497933,22.13838350626908,20.416658530302424,19.085518813376336,21.942386966702685,20.22066199073603,18.966293163533503,21.83444994820681,20.112724972240155
251.199334841324,0.0027668694836571243,1.3821097508984637,1.3215975537422342,0.23754342013974333,-0.07006951289683418,-0.07246015698933052,-1.0622145392227937,-0.2743789134798901,2.0,3.4827037706288437,2.903368703967202,22.117413241968585,22.161235916013624,20.806444575728253,21.822662408379195,21.925164458998736,20.570373118713366,21.68750417055729,21.65826553680248,20.30347419651711,21.57688856118314,21.55068670946823,20.19589536918286
282.6396151275675,0.2066585525241643,0.8982345773770207,1.2213877786770797,0.6365716527830367,-0.024549742130281247,0.09241670291154716,0.09028207009553217,0.27249375500555945,2.0,6.358162522365498,1.5914284474067943,20.15673674068798,22.9497101488969,20.94138108685768,19.805982833565526,22.77852359275371,20.77019453071449,19.482602581656064,22.562793145908746,20.554464083869526,19.31095552111717,22.51424157529127,20.50591251325205
268.352081828285,0.10737821231533655,1.3590388891857215,1.0587347896593178,0.297488210832044,-0.03582033300555384,0.04754985830837982,0.15388465250385713,0.5609266545196037,2.0,5.794194991069781,2.595951832897926,18.72945240695885,21.35335763713383,19.445874871251714,18.40419045753662,21.046880055260377,19.139397289378262,18.22315653740361,20.884157606231614,18.9766748403495,18.126878264097705,20.679175618164958,18.771692852282843
251.5111067824384,0.006081280859860235,0.8125801048865373,0.4441028292615629,0.23277760109521145,-0.1322834242595737,0.03853103861635793,0.34508663752153734,-0.08537575251697467,2.0,2.800063348172327,1.6154905657866594,20.846306837167724,19.211761848835913,18.093842206685306,20.452016570200207,18.980408271558687,17.86248862940808,20.207271756984547,18.752494192195854,17.634574550045247,20.03879523891127,18.643226249763664,17.525306607613057
288.3721268021408,0.2523911706782915,0.9115529527420765,1.3973333754988064,0.7248188354841143,0.11876829999791486,-0.041827627493840516,0.27229701729215583,-0.17245588639691511,2.0,5.080504590564414,1.5590557367222537,20.29274585465689,22.69943072484827,20.93466360456418,19.938141461228337,22.302794463624004,20.538027343339913,19.617578003218046,21.988872297681404,20.224105177397313,19.398181084752782,21.774655327162172,20.00988820687808
254.91777191671673,0.027681352460288373,1.027618486804208,0.855587212208213,0.3351977779490397,-0.027004650280909717,0.027171113934916752,0.03861502021321557,-0.03907392364509446,2.0,5.899263104761346,2.0199724867390207,20.40606686500813,21.097537443254012,19.17054302835331,20.019239190954025,20.74495406805201,18.81795965315131,19.75256442652998,20.464583269521306,18.537588854620605,19.62176178618219,20.222066167575505,18.295071752674804
271.78198429912527,0.12935208323527467,1.561529826177036,1.2592495016763559,0.25654868951125853,0.0020234215548069583,0.2336503494499932,-0.3193076038437924,-0.4595941041863403,2.0,4.388569913267438,2.9541059751016894,18.104395994921763,22.35491108878749,20.74910353531197,17.773858496488625,21.97985653244111,20.374048978965593,17.596102636585773,21.671774387892384,20.065966834416866,17.47564642618168,21.474557552578254,19.868749999102736
261.26230596522106,0.06441358240191726,1.0901074468126442,1.35862801106995,0.47879186827733,0.058641285047462514,-0.09321021646761422,0.39239533426641393,-1.0934329696907086,2.0,2.4302307627441584,2.520590055211214,20.376295479544943,21.38391513462398,20.41979634957047,20.037556634239408,21.054143256000334,20.090024470946823,19.695209137731744,20.754643818860448,19.790525033806937,19.529760746718424,20.55265974277869,19.58854095772518
298.976698356531,0.34576016628696443,1.6835199889622556,1.2887526322079992,0.34682690249104725,-0.013025623436853456,-0.03075969252829456,-0.4073596209655673,-0.18783433752542578,2.0,7.016605681461337,3.12202655633663,17.775824425980367,22.015182736074134,19.899865059137632,17.43019344924673,21.7457303872371,19.630412710300597,17.199226226069094,21.484405316472685,19.369087639536183,17.095105153188342,21.34729369662359,19.23197601968709
257.828009688678,0.04468121299447612,0.9015213120208861,0.7363945026653337,0.3510832815108831,0.04501722435481456,-0.02732032513104763,-0.65017971391259,-0.24125277765086003,2.0,2.355462913600666,1.7604708862520844,19.936255346138104,20.355743459821667,19.42555278300011,19.475993038654885,20.10690423217541,19.176713555353853,19.12946462290337,19.87542074499421,18.945230068172652,18.957149724692243,19.698102254106963,18.767911577285407
259.59286206224937,0.05458001567765991,1.211911666798788,0.8103047155698747,0.2627604291758724,-0.06624593384140047,0.12216815028094699,-0.5154590240605913,-0.7318565121490165,2.0,2.7026187055978474,2.4417044164814037,19.063632364668486,21.07378489856127,19.994322952771327,18.75087496681072,20.82465997390586,19.745198028115915,18.58594761946086,20.661436583239094,19.58197463744915,18.47704595884891,20.477901056867147,19.398439111077202
